epoch,epoch_train_loss,epoch_val_loss,num_decay_params,num_nodecay_params,step,total_params,train_loss_epoch,train_loss_step,trainable_params,val_loss
63,0.4113519489765167,,,,4799,,0.4110967218875885,,,
64,,,,,4804,,,0.33601459860801697,,
64,,,,,4809,,,0.3556428551673889,,
64,,,,,4814,,,0.34974798560142517,,
64,,,,,4819,,,0.3830145001411438,,
64,,,,,4824,,,0.350434273481369,,
64,,10.329994201660156,,,4824,,,,,10.365568161010742
64,,,,,4829,,,0.38100120425224304,,
64,,,,,4834,,,0.40886390209198,,
64,,,,,4839,,,0.4173358380794525,,
64,,,,,4844,,,0.40432465076446533,,
64,,,,,4849,,,0.3986341953277588,,
64,,10.354155540466309,,,4849,,,,,10.393523216247559
64,,,,,4854,,,0.422261506319046,,
64,,,,,4859,,,0.4105305075645447,,
64,,,,,4864,,,0.4465709328651428,,
64,,,,,4869,,,0.4488455057144165,,
64,,,,,4874,,,0.4321422874927521,,
64,,10.393180847167969,,,4874,,,,,10.43497371673584
64,0.3929263651371002,,,,4874,,0.39251357316970825,,,
65,,,,,4879,,,0.3429855406284332,,
65,,,,,4884,,,0.3313814699649811,,
65,,,,,4889,,,0.3374137580394745,,
65,,,,,4894,,,0.3627092242240906,,
65,,,,,4899,,,0.393823504447937,,
65,,10.453535079956055,,,4899,,,,,10.488988876342773
65,,,,,4904,,,0.3550598919391632,,
65,,,,,4909,,,0.3967049717903137,,
65,,,,,4914,,,0.3783629536628723,,
65,,,,,4919,,,0.3857981860637665,,
65,,,,,4924,,,0.41268038749694824,,
65,,10.462454795837402,,,4924,,,,,10.497445106506348
65,,,,,4929,,,0.43397077918052673,,
65,,,,,4934,,,0.401341050863266,,
65,,,,,4939,,,0.39384427666664124,,
65,,,,,4944,,,0.436404287815094,,
65,,,,,4949,,,0.4425523579120636,,
65,,10.475954055786133,,,4949,,,,,10.516427993774414
65,0.3765155076980591,,,,4949,,0.3758203983306885,,,
66,,,,,4954,,,0.32426080107688904,,
66,,,,,4959,,,0.3275681734085083,,
66,,,,,4964,,,0.34417879581451416,,
66,,,,,4969,,,0.3282427489757538,,
66,,,,,4974,,,0.3272548019886017,,
66,,10.520523071289062,,,4974,,,,,10.559103012084961
66,,,,,4979,,,0.33089226484298706,,
66,,,,,4984,,,0.3811444640159607,,
66,,,,,4989,,,0.39210250973701477,,
66,,,,,4994,,,0.3850114643573761,,
66,,,,,4999,,,0.3675307035446167,,
66,,10.538171768188477,,,4999,,,,,10.577763557434082
66,0.34595149755477905,,,,4999,,0.34595149755477905,,,
